index,   freq_ppm,   decay_hz, amplitude
 528,     2.5687,      6.047,    5.257338e-02
 529,     2.4879,     10.184,    9.849629e-01
 530,     2.4888,      8.758,    1.222832e+00
 531,     2.5319,     11.574,    1.242690e-01
 532,     2.4495,      9.757,    2.572508e+01
 533,     2.4526,      8.250,    1.338444e+01
 534,     2.4627,      8.087,    1.286581e+01
 535,     2.4757,      8.699,    3.242166e+00
 536,     2.4141,      7.501,    3.043981e+00
 537,     2.4274,      8.202,    1.477057e+01
 538,     2.4363,      7.791,    1.067114e+01
 539,     2.4399,      9.722,    3.094058e+01
 540,     2.3542,     14.115,    1.357558e-01
 541,     2.3932,     14.700,    1.884643e-01
 542,     2.4014,      7.349,    1.459885e+00
 543,     2.4032,     11.912,    1.188068e+00
 544,     2.3138,      7.391,    1.746888e+00
 545,     2.3157,      7.303,    1.448218e+00
 546,     2.3304,     12.629,    2.150644e-01
 547,     2.3418,     13.943,    2.331849e-01
 548,     2.2728,     12.671,    4.949408e-01
 549,     2.2895,      8.785,    3.541728e+00
 550,     2.3011,      8.009,    2.095226e+00
 551,     2.3022,      7.267,    2.714220e+00
 552,     2.3037,      7.568,    1.216125e+00
 553,     2.2422,      8.377,    1.702608e-01
 554,     2.2526,     13.155,    5.314068e-01
 555,     2.2604,      7.625,    2.417480e-01
 556,     2.2643,      7.775,    3.704680e-01
 557,     2.1968,      6.312,    4.089328e-02
 558,     2.2214,      9.859,    2.173001e-01
 559,     2.2309,     14.700,    3.005613e-01
 560,     2.1615,     12.156,    1.513821e+00
 561,     2.1723,     13.622,    6.470940e-01
 562,     2.1216,      9.701,    1.784754e+01
 563,     2.1247,     10.022,    2.612841e+01
 564,     2.1345,      9.833,    2.728128e+01
 565,     2.1371,      8.626,    1.716013e+01
 566,     2.1477,      8.774,    1.543646e+01
 567,     2.0979,      7.822,    6.721012e-01
 568,     2.1099,      8.734,    7.117227e+00
 569,     2.1130,     10.617,    1.015185e+01
 570,     2.0482,      2.492,    6.248657e-03
 571,     2.0583,      9.405,    9.063759e-02
 572,     2.0676,     14.700,    1.161962e-01
 573,     2.0062,      5.111,    1.312623e-02
 574,     2.0121,     14.700,    3.592858e-01
 575,     2.0243,     12.654,    2.683920e-01
 576,     2.0369,      9.537,    1.005210e-01
 577,     1.9618,     14.700,    6.478800e-01
 578,     1.9697,     14.700,    8.415166e-01
 579,     1.9737,      6.856,    1.285017e-01
 580,     1.9794,     14.691,    1.300297e+00
 581,     1.9880,     14.700,    5.287910e-01
 582,     1.9978,     14.046,    2.665804e-01
 583,     1.9202,      9.573,    1.413760e+00
 584,     1.9231,      8.563,    1.330460e+00
 585,     1.9532,      8.530,    1.445593e-01
 586,     1.8839,      9.517,    2.945677e+00
 587,     1.8939,      8.912,    3.528829e+00
 588,     1.8972,     10.615,    4.079360e+00
 589,     1.9032,     11.349,    2.292946e+00
 590,     1.9081,     10.538,    4.080249e+00
 591,     1.9121,     10.295,    2.978615e+00
 592,     1.8445,      7.106,    9.231623e-01
 593,     1.8465,      5.785,    4.536037e-01
 594,     1.8579,      5.404,    2.644998e-01
 595,     1.8702,      5.462,    1.225350e-01
 596,     1.8076,      7.262,    2.755357e-01
 597,     1.8202,      9.134,    1.450779e+00
 598,     1.8327,     10.424,    2.681757e+00
 599,     1.7691,      5.690,    2.376279e-02
 600,     1.7884,     12.620,    7.746595e-02
 601,     1.7999,      5.621,    3.907953e-02
 602,     1.7282,     10.551,    1.055220e+00
 603,     1.7312,     10.296,    1.311758e+00
 604,     1.7403,      8.865,    5.187312e-01
