index,   freq_ppm,   decay_hz, amplitude
 444,     3.7130,      8.074,    7.679718e-02
 445,     3.6045,      9.839,    1.260189e+00
 446,     3.6332,      9.107,    1.130146e-01
 447,     3.6427,     12.589,    4.503731e-01
 448,     3.6472,     11.552,    1.962604e-01
 449,     3.5373,      4.688,    1.084082e+00
 450,     3.5473,      9.325,    6.553434e+01
 451,     3.5486,      9.299,    3.145891e+01
 452,     3.5606,      4.308,    1.381804e+00
 453,     3.5976,      6.915,    9.701899e-01
 454,     3.4914,      9.337,    1.627054e+00
 455,     3.4992,      7.331,    1.181937e+00
 456,     3.5302,      9.106,    2.891499e+00
 457,     3.4451,     11.716,    4.887080e+00
 458,     3.4612,      9.467,    6.194174e+00
 459,     3.4651,     10.622,    2.169977e+00
 460,     3.4761,     11.746,    5.522023e+00
 461,     3.4078,      7.902,    5.293073e+01
 462,     3.4101,      3.768,    7.593676e+01
 463,     3.4116,      2.158,    1.057039e+02
 464,     3.4130,      2.509,    9.599162e+01
 465,     3.4146,      5.503,    8.469820e+01
 466,     3.4189,     10.370,    5.820211e+01
 467,     3.4301,      8.269,    1.954921e+01
 468,     3.3334,      4.125,    5.227533e+00
 469,     3.3356,      7.287,    1.204819e+01
 470,     3.3414,      9.073,    1.792174e+01
 471,     3.3443,      6.045,    7.908367e+00
 472,     3.3464,      5.924,    7.534589e+00
 473,     3.3057,      8.130,    1.202658e+00
 474,     3.3299,      7.544,    1.225126e+01
 475,     3.3322,      6.037,    5.839869e+00
 476,     3.2612,      8.872,    3.106304e+01
 477,     3.2908,     13.756,    4.069436e+00
 478,     3.2252,      8.753,    8.234486e+00
 479,     3.2368,      8.659,    1.851301e+01
 480,     3.2393,      7.379,    2.013341e+01
 481,     3.2501,      9.638,    6.141779e+01
 482,     3.2106,      6.620,    2.057672e+00
 483,     3.2123,      8.097,    2.016943e+00
 484,     3.0959,      7.963,    7.029962e+02
 485,     2.9747,      6.383,    1.426813e+00
 486,     2.9762,      5.568,    1.631710e+00
 487,     2.9782,      6.824,    7.031669e-01
 488,     3.0266,      8.338,    3.210075e+00
 489,     2.9054,     13.913,    1.945535e-01
 490,     2.9126,     11.230,    7.353205e-02
 491,     2.9229,      9.785,    1.210362e+00
 492,     2.9484,      7.754,    6.121076e-01
 493,     2.9507,      0.000,    1.607591e-02
 494,     2.7383,      7.685,    1.857780e+02
 495,     2.7403,      6.120,    3.533809e+01
 496,     2.8158,      7.474,    1.591589e+02
 497,     2.8176,      6.649,    5.873260e+01
 498,     2.8414,      7.186,    9.241370e+01
 499,     2.8431,      6.740,    3.831458e+01
 500,     2.7129,      7.899,    1.220919e+02
 501,     2.7148,      6.102,    1.557706e+01
 502,     2.5800,      7.950,    5.514477e-02
 503,     2.6026,      9.299,    7.441878e-01
 504,     2.6145,      3.068,    1.666295e-02
 505,     2.6282,     10.272,    1.311264e+00
 506,     2.5438,     13.677,    3.037764e-01
 507,     2.5565,     13.531,    2.450238e-01
 508,     2.5689,     10.760,    1.206601e-01
 509,     2.5014,     13.473,    1.922392e-01
 510,     2.5075,      6.390,    3.641990e-02
 511,     2.5184,      6.850,    4.973378e-02
 512,     2.5333,      7.345,    5.836091e-02
 513,     2.4627,      9.229,    1.390563e+01
 514,     2.4757,      8.822,    3.180872e+00
 515,     2.4886,      7.662,    1.461775e+00
 516,     2.4275,      7.332,    1.143899e+01
 517,     2.4364,      7.584,    9.842759e+00
 518,     2.4400,      8.395,    2.264932e+01
 519,     2.4494,      7.553,    1.484606e+01
 520,     2.4524,      8.849,    1.572717e+01
 521,     2.4018,      8.322,    1.956648e+00
 522,     2.4138,      7.238,    1.800509e+00
 523,     2.4153,      9.340,    1.819298e+00
 524,     2.3295,      6.489,    2.669417e+00
 525,     2.3311,      6.922,    2.276879e+00
 526,     2.3422,      7.537,    5.489609e+00
 527,     2.3435,      8.505,    4.502183e+00
 528,     2.3540,      5.777,    1.656860e+00
 529,     2.3555,      4.675,    1.775518e+00
 530,     2.3574,      4.724,    6.540000e-01
 531,     2.2832,      7.905,    2.147922e-01
 532,     2.2868,     13.213,    1.805074e-01
 533,     2.2952,      7.208,    7.684381e-02
 534,     2.3039,      1.564,    7.523187e-03
 535,     2.2526,     11.233,    4.147020e-01
 536,     2.2603,      8.153,    2.464090e-01
 537,     2.2642,      7.691,    3.059545e-01
 538,     2.2720,      8.063,    3.404116e-01
 539,     2.2762,      7.439,    2.411337e-01
 540,     2.2210,      8.091,    1.491053e-01
 541,     2.2302,      7.982,    8.622090e-02
 542,     2.2335,      9.076,    1.059281e-01
 543,     2.2417,     10.866,    2.500741e-01
 544,     2.1607,     13.961,    1.845491e+00
 545,     2.1726,     10.096,    4.817704e-01
 546,     2.1936,     12.407,    8.298265e-02
 547,     2.1218,      9.926,    1.687113e+01
 548,     2.1249,      9.557,    2.114948e+01
 549,     2.1348,      9.992,    2.541325e+01
 550,     2.1373,      8.541,    1.379030e+01
 551,     2.1478,      8.644,    1.341981e+01
 552,     2.0978,      7.460,    5.414661e-01
 553,     2.1099,      8.126,    5.437809e+00
 554,     2.1129,     10.710,    9.528404e+00
 555,     2.0245,     13.506,    3.001360e-01
 556,     2.0297,     14.509,    5.313113e-02
 557,     2.0440,      8.752,    3.317850e-02
 558,     2.0543,      6.656,    3.187985e-02
 559,     1.9886,     10.741,    4.646817e-01
 560,     1.9948,     11.298,    2.304743e-01
 561,     1.9998,     14.700,    2.842521e-01
 562,     2.0132,     11.340,    6.954501e-01
 563,     1.9661,     10.734,    2.874454e-01
 564,     1.9701,     12.591,    4.860494e-01
 565,     1.9750,     11.798,    4.475245e-01
 566,     1.9796,     11.960,    4.239243e-01
 567,     1.9837,      9.730,    2.253890e-01
 568,     1.9357,      7.654,    2.808981e-01
 569,     1.9553,     11.308,    1.248701e-01
 570,     1.9619,     12.919,    4.971154e-01
